DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2026-01-16 18:51:07,32147.8481,21082.06687,nan
2026-01-16 18:51:10,32682.53165,nan,15464.09639
2026-01-16 18:51:13,32925.56962,21734.95441,15585.54217
2026-01-16 18:51:15,nan,22004.86322,15701.20482
2026-01-16 18:51:18,33271.89873,21950.15198,15961.44578
2026-01-16 18:51:20,nan,22063.22188,16140.72289
2026-01-16 18:51:23,33454.17722,22201.82371,16192.77108
2026-01-16 18:51:26,nan,22008.51064,16175.42169
2026-01-16 18:51:28,32943.79747,21990.27356,nan
2026-01-16 18:51:31,32737.21519,21986.62614,16632.28916
2026-01-16 18:51:34,32482.02532,21775.07599,16690.12048
2026-01-16 18:51:36,nan,nan,16672.77108
2026-01-16 18:51:39,nan,21512.46201,nan
2026-01-16 18:51:41,31813.67089,21556.231,16586.0241
2026-01-16 18:51:44,31880.50633,21293.61702,nan
2026-01-16 18:51:47,32409.11392,21680.24316,16811.56627
2026-01-16 18:51:49,33022.78481,21902.73556,16724.81928
2026-01-16 18:51:52,32913.41772,21993.92097,16678.55422
2026-01-16 18:51:55,32706.83544,21778.7234,16678.55422
2026-01-16 18:51:57,nan,21858.96657,16481.92771
2026-01-16 18:52:00,32251.13924,21786.01824,nan
2026-01-16 18:52:02,32530.63291,21753.19149,16210.12048
2026-01-16 18:52:05,32305.82278,21556.231,16244.81928
2026-01-16 18:52:08,31795.44304,nan,16279.51807
2026-01-16 18:52:10,32062.78481,nan,nan
2026-01-16 18:52:13,nan,nan,nan
2026-01-16 18:52:16,32056.70886,21497.87234,15949.87952
2026-01-16 18:52:18,nan,nan,nan
2026-01-16 18:52:21,nan,21421.2766,16065.54217
2026-01-16 18:52:23,31528.10127,21804.25532,nan
2026-01-16 18:52:26,31491.64557,21731.30699,nan
2026-01-16 18:52:29,31084.55696,nan,15857.3494
2026-01-16 18:52:31,31272.91139,21570.82067,15701.20482
2026-01-16 18:52:34,31528.10127,nan,nan
2026-01-16 18:52:37,31406.58228,nan,nan
2026-01-16 18:52:39,nan,nan,15579.75904
2026-01-16 18:52:42,32232.91139,21282.67477,nan
2026-01-16 18:52:44,32348.35443,nan,16314.21687
2026-01-16 18:52:47,32828.35443,21727.65957,17222.16867
2026-01-16 18:52:50,nan,22121.58055,18373.01205
2026-01-16 18:52:52,35617.21519,23117.32523,nan
2026-01-16 18:52:55,38339.24051,24889.9696,22693.01205
2026-01-16 18:52:58,nan,26184.80243,23971.08434
2026-01-16 18:53:00,42379.74684,nan,24445.3012
2026-01-16 18:53:03,nan,27129.48328,nan
2026-01-16 18:53:05,43035.94937,27395.74468,nan
2026-01-16 18:53:08,43175.6962,27322.79635,25139.27711
2026-01-16 18:53:11,nan,27187.84195,25162.40964
2026-01-16 18:53:13,42975.18987,27147.72036,25012.04819
2026-01-16 18:53:16,42756.4557,nan,25075.66265
2026-01-16 18:53:19,nan,26866.8693,nan
2026-01-16 18:53:21,42385.82278,26885.10638,25295.42169
2026-01-16 18:53:24,42355.44304,26958.05471,25353.25301
2026-01-16 18:53:26,42282.53165,26844.9848,25405.3012
2026-01-16 18:53:29,42136.70886,26593.31307,nan
2026-01-16 18:53:32,41924.05063,26476.59574,nan
2026-01-16 18:53:34,41516.96203,26527.65957,nan
2026-01-16 18:53:37,42082.02532,26673.55623,25520.96386
2026-01-16 18:53:40,nan,nan,25573.01205
2026-01-16 18:53:42,nan,26407.29483,25393.73494
2026-01-16 18:53:45,41978.73418,26538.60182,25561.44578
2026-01-16 18:53:47,41705.31646,26582.37082,25659.75904
2026-01-16 18:53:50,nan,26348.93617,25411.08434
2026-01-16 18:53:53,41061.26582,nan,25347.46988
2026-01-16 18:53:55,40538.73418,26206.68693,25197.10843
2026-01-16 18:53:58,nan,25809.11854,24688.19277
2026-01-16 18:54:01,39353.92405,25396.96049,24040.48193
2026-01-16 18:54:03,38934.68354,nan,nan
2026-01-16 18:54:06,38090.12658,nan,23647.22892
2026-01-16 18:54:08,37494.68354,nan,23444.81928
2026-01-16 18:54:11,36844.55696,23872.34043,22970.60241
2026-01-16 18:54:14,nan,23372.64438,nan
2026-01-16 18:54:16,35653.67089,23193.92097,nan
2026-01-16 18:54:19,34894.17722,22821.8845,22004.81928
2026-01-16 18:54:22,nan,22154.40729,21495.90361
2026-01-16 18:54:24,32992.40506,nan,20842.40964
2026-01-16 18:54:27,32002.02532,20914.28571,20495.42169
2026-01-16 18:54:29,31181.77215,20421.8845,20038.55422
2026-01-16 18:54:32,nan,19779.93921,nan
2026-01-16 18:54:35,29760.0,nan,nan
2026-01-16 18:54:37,28927.59494,18875.37994,18529.15663
2026-01-16 18:54:40,28052.65823,18477.81155,18153.25301
2026-01-16 18:54:43,27220.25316,17934.3465,nan
2026-01-16 18:54:45,26831.39241,17445.59271,nan
2026-01-16 18:54:48,nan,17186.62614,nan
2026-01-16 18:54:50,nan,16851.06383,nan
2026-01-16 18:54:53,24923.5443,nan,nan
2026-01-16 18:54:56,nan,nan,nan
2026-01-16 18:54:58,23860.25316,15658.35866,15585.54217
2026-01-16 18:55:01,nan,15333.7386,nan
2026-01-16 18:55:04,nan,nan,nan
2026-01-16 18:55:06,23337.72152,nan,nan
2026-01-16 18:55:09,23027.8481,14753.79939,14856.86747
2026-01-16 18:55:11,nan,nan,14781.68675
2026-01-16 18:55:14,22711.89873,14392.70517,14561.92771
2026-01-16 18:55:17,nan,nan,14492.53012
2026-01-16 18:55:19,22414.17722,14188.44985,nan
2026-01-16 18:55:22,22171.13924,nan,14475.18072
2026-01-16 18:55:25,nan,nan,14463.61446
2026-01-16 18:55:27,21830.88608,nan,nan
2026-01-16 18:55:30,21946.32911,nan,nan
2026-01-16 18:55:32,21934.17722,nan,nan
2026-01-16 18:55:35,21867.34177,nan,nan
2026-01-16 18:55:38,nan,nan,14110.84337
2026-01-16 18:55:40,21508.86076,13776.29179,nan
2026-01-16 18:55:43,21484.55696,13841.94529,nan
2026-01-16 18:55:46,21332.65823,13739.81763,13948.91566
2026-01-16 18:55:48,21338.73418,nan,nan
2026-01-16 18:55:51,nan,nan,14122.40964
2026-01-16 18:55:53,21794.43038,nan,14186.0241
2026-01-16 18:55:56,21703.29114,14013.37386,14561.92771
2026-01-16 18:55:59,21806.58228,14126.44377,14544.57831
2026-01-16 18:56:01,nan,14286.93009,14579.27711
2026-01-16 18:56:04,nan,nan,nan
2026-01-16 18:56:07,22414.17722,nan,nan
2026-01-16 18:56:09,22961.01266,nan,15255.90361
2026-01-16 18:56:12,23434.93671,15505.16717,nan
2026-01-16 18:56:14,nan,15457.75076,15313.73494
2026-01-16 18:56:17,23793.41772,nan,nan
2026-01-16 18:56:20,nan,15249.84802,15088.19277
2026-01-16 18:56:22,23969.62025,nan,15001.44578
2026-01-16 18:56:25,nan,14644.3769,14868.43373
2026-01-16 18:56:27,nan,nan,14671.80723
2026-01-16 18:56:30,nan,nan,13879.51807
2026-01-16 18:56:33,23082.53165,nan,13081.44578
2026-01-16 18:56:35,23009.62025,13812.76596,nan
2026-01-16 18:56:38,23046.07595,nan,11363.85542
2026-01-16 18:56:41,nan,13692.40122,11045.78313
2026-01-16 18:56:43,23021.77215,nan,10959.03614
2026-01-16 18:56:46,nan,nan,11306.0241
2026-01-16 18:56:48,nan,15005.47112,nan
2026-01-16 18:56:51,24783.79747,15319.14894,11994.21687
2026-01-16 18:56:54,nan,15760.48632,12231.3253
2026-01-16 18:56:56,nan,nan,nan
2026-01-16 18:56:59,26679.49367,16526.44377,12861.68675
2026-01-16 18:57:02,nan,17376.29179,nan
2026-01-16 18:57:04,30203.5443,nan,nan
2026-01-16 18:57:07,30926.58228,nan,13839.03614
2026-01-16 18:57:09,31236.4557,16737.99392,14024.09639
2026-01-16 18:57:12,31649.62025,17007.90274,14278.55422
2026-01-16 18:57:15,32567.08861,nan,nan
2026-01-16 18:57:17,nan,19287.53799,15024.57831
2026-01-16 18:57:20,31837.97468,nan,15290.60241
2026-01-16 18:57:23,nan,20093.61702,15608.6747
2026-01-16 18:57:25,33010.63291,nan,15730.12048
2026-01-16 18:57:28,33302.27848,20440.12158,nan
2026-01-16 18:57:30,33417.72152,20735.56231,15938.31325
2026-01-16 18:57:33,33606.07595,nan,16204.33735
2026-01-16 18:57:36,33721.51899,21202.43161,16505.06024
2026-01-16 18:57:38,33745.82278,nan,nan
2026-01-16 18:57:41,34128.60759,21319.14894,16904.09639
2026-01-16 18:57:44,34013.16456,nan,16909.87952
2026-01-16 18:57:46,34067.8481,21198.78419,16979.27711
2026-01-16 18:57:49,34456.70886,nan,17048.6747
2026-01-16 18:57:51,nan,nan,17268.43373
2026-01-16 18:57:54,nan,21589.05775,nan
2026-01-16 18:57:57,33946.32911,nan,nan
2026-01-16 18:57:59,33314.43038,21775.07599,17372.53012
2026-01-16 18:58:02,33460.25316,nan,nan
2026-01-16 18:58:05,33648.60759,nan,17326.26506
2026-01-16 18:58:07,33496.70886,nan,17204.81928
2026-01-16 18:58:10,33466.32911,21129.48328,17401.44578
2026-01-16 18:58:12,nan,21184.19453,17499.75904
2026-01-16 18:58:15,33296.20253,nan,nan
2026-01-16 18:58:18,32761.51899,20622.4924,nan
2026-01-16 18:58:20,32573.16456,nan,17256.86747
2026-01-16 18:58:23,nan,20677.20365,nan
2026-01-16 18:58:26,32457.72152,20553.19149,nan
2026-01-16 18:58:28,32251.13924,20669.90881,nan
2026-01-16 18:58:31,31837.97468,20297.87234,17655.90361
2026-01-16 18:58:33,31886.58228,20195.74468,nan
2026-01-16 18:58:36,32099.24051,19860.18237,17436.14458
2026-01-16 18:58:39,31862.27848,19860.18237,17418.79518
2026-01-16 18:58:41,31455.18987,19958.66261,17372.53012
2026-01-16 18:58:44,30969.11392,19907.59878,17285.78313
2026-01-16 18:58:47,30531.64557,19772.64438,17268.43373
2026-01-16 18:58:49,30574.17722,nan,nan
2026-01-16 18:58:52,nan,19608.51064,nan
2026-01-16 18:58:54,30318.98734,19546.50456,17355.18072
2026-01-16 18:58:57,nan,nan,17285.78313
2026-01-16 18:59:00,30786.83544,19630.39514,nan
2026-01-16 18:59:02,30999.49367,20002.43161,nan
2026-01-16 18:59:05,31746.83544,20710.0304,18477.10843
2026-01-16 18:59:07,nan,21107.59878,19789.87952
2026-01-16 18:59:10,nan,22088.7538,21999.03614
2026-01-16 18:59:13,37367.08861,23919.75684,23757.10843
2026-01-16 18:59:15,39657.72152,25178.1155,24936.86747
2026-01-16 18:59:18,41006.58228,nan,25330.12048
2026-01-16 18:59:21,nan,26126.44377,25781.20482
2026-01-16 18:59:23,41589.87342,26079.02736,25873.73494
2026-01-16 18:59:26,nan,26130.09119,nan
2026-01-16 18:59:28,41559.49367,26035.25836,25729.15663
2026-01-16 18:59:31,41535.18987,25911.2462,25862.16867
2026-01-16 18:59:34,41687.08861,26060.79027,25948.91566
2026-01-16 18:59:36,nan,nan,25908.43373
2026-01-16 18:59:39,40976.20253,nan,25867.95181
2026-01-16 18:59:42,40660.25316,25783.58663,26000.96386
2026-01-16 18:59:44,40775.6962,25834.65046,26145.54217
2026-01-16 18:59:47,40429.36709,25801.82371,nan
2026-01-16 18:59:49,nan,25422.4924,nan
2026-01-16 18:59:52,40951.89873,25455.31915,25503.61446
2026-01-16 18:59:55,40714.93671,25108.81459,nan
2026-01-16 18:59:57,40447.59494,24849.84802,nan
2026-01-16 19:00:00,40800.0,25054.10334,25526.74699
2026-01-16 19:00:03,nan,25243.769,25463.13253
2026-01-16 19:00:05,40490.12658,25108.81459,25636.62651
2026-01-16 19:00:08,40265.31646,24970.21277,25601.92771
2026-01-16 19:00:10,40034.43038,nan,25457.3494
2026-01-16 19:00:13,nan,24729.48328,nan
2026-01-16 19:00:16,nan,24536.17021,25029.39759
2026-01-16 19:00:18,nan,24240.72948,24728.6747
2026-01-16 19:00:21,37816.70886,23894.22492,24404.81928
2026-01-16 19:00:24,nan,nan,nan
2026-01-16 19:00:26,37075.44304,nan,23826.50602
2026-01-16 19:00:29,36364.55696,nan,nan
2026-01-16 19:00:31,35671.89873,22723.40426,23433.25301
2026-01-16 19:00:34,35021.77215,22096.04863,22883.85542
2026-01-16 19:00:37,34468.86076,nan,22548.43373
2026-01-16 19:00:39,33812.65823,nan,nan
2026-01-16 19:00:42,nan,20844.9848,21727.22892
2026-01-16 19:00:45,nan,nan,21339.75904
2026-01-16 19:00:47,nan,19809.11854,20686.26506
2026-01-16 19:00:50,nan,19546.50456,20298.79518
2026-01-16 19:00:52,29401.51899,19145.28875,19870.84337
2026-01-16 19:00:55,28332.1519,nan,nan
2026-01-16 19:00:58,nan,17934.3465,18639.03614
2026-01-16 19:01:00,26831.39241,nan,18060.72289
2026-01-16 19:01:03,26296.70886,17310.6383,17626.98795
2026-01-16 19:01:06,nan,16851.06383,nan
2026-01-16 19:01:08,24966.07595,nan,16730.60241
2026-01-16 19:01:11,nan,16099.69605,16516.62651
2026-01-16 19:01:13,24194.43038,15767.78116,16215.90361
2026-01-16 19:01:16,23854.17722,15643.769,nan
2026-01-16 19:01:19,nan,15289.9696,nan
2026-01-16 19:01:21,23009.62025,15147.72036,nan
2026-01-16 19:01:24,nan,15005.47112,15631.80723
2026-01-16 19:01:27,nan,14684.49848,nan
2026-01-16 19:01:29,22152.91139,14534.95441,15209.63855
2026-01-16 19:01:32,21721.51899,nan,15076.62651
2026-01-16 19:01:34,21642.53165,13973.25228,15105.54217
2026-01-16 19:01:37,21612.1519,nan,14799.03614
2026-01-16 19:01:40,21593.92405,13477.20365,nan
2026-01-16 19:01:42,nan,13334.95441,14666.0241
2026-01-16 19:01:45,nan,13502.73556,14666.0241
2026-01-16 19:01:47,20773.67089,13371.42857,14613.9759
2026-01-16 19:01:50,20621.77215,nan,14423.13253
2026-01-16 19:01:53,20694.68354,13127.05167,14330.60241
2026-01-16 19:01:55,nan,nan,14301.68675
2026-01-16 19:01:58,20615.6962,13061.39818,14365.3012
2026-01-16 19:02:01,20712.91139,13006.68693,14307.46988
2026-01-16 19:02:03,nan,nan,14105.06024
2026-01-16 19:02:06,20749.36709,12988.44985,nan
2026-01-16 19:02:09,20682.53165,12930.09119,14093.49398
2026-01-16 19:02:11,20621.77215,12831.61094,14203.37349
2026-01-16 19:02:14,20773.67089,nan,14307.46988
2026-01-16 19:02:16,nan,12904.55927,14266.98795
2026-01-16 19:02:19,20700.75949,12988.44985,14457.83133
2026-01-16 19:02:22,20785.82278,nan,14544.57831
2026-01-16 19:02:24,nan,nan,nan
2026-01-16 19:02:27,21849.11392,13535.56231,nan
2026-01-16 19:02:30,22602.53165,14166.56535,15267.46988
2026-01-16 19:02:32,nan,13991.48936,15128.6747
2026-01-16 19:02:35,22560.0,13750.75988,nan
2026-01-16 19:02:37,nan,13933.1307,nan
2026-01-16 19:02:40,22657.21519,13783.58663,14602.40964
2026-01-16 19:02:43,21830.88608,13170.82067,14203.37349
2026-01-16 19:02:45,20785.82278,12488.7538,13867.95181
2026-01-16 19:02:48,20032.40506,nan,12977.3494
2026-01-16 19:02:50,nan,11981.76292,11895.90361
2026-01-16 19:02:53,19430.88608,nan,10901.20482
2026-01-16 19:02:56,19522.02532,11438.29787,10519.51807
2026-01-16 19:02:58,nan,11533.1307,10554.21687
2026-01-16 19:03:01,20117.46835,nan,10560.0
2026-01-16 19:03:04,20220.75949,12273.55623,nan
2026-01-16 19:03:06,20567.08861,12240.72948,10953.25301
2026-01-16 19:03:09,21593.92405,12568.99696,11271.3253
2026-01-16 19:03:11,22104.3038,nan,11595.18072
2026-01-16 19:03:14,nan,12922.79635,nan
2026-01-16 19:03:17,nan,13331.30699,12352.77108
2026-01-16 19:03:19,23580.75949,13714.28571,12607.22892
2026-01-16 19:03:22,24419.24051,nan,12838.55422
2026-01-16 19:03:25,nan,12382.97872,nan
2026-01-16 19:03:27,nan,12817.02128,14006.74699
2026-01-16 19:03:30,nan,13243.769,14266.98795
2026-01-16 19:03:32,nan,13619.45289,14498.31325
2026-01-16 19:03:35,29043.03797,nan,14827.95181
2026-01-16 19:03:38,29662.78481,nan,15128.6747
2026-01-16 19:03:40,30264.3038,14990.88146,nan
2026-01-16 19:03:43,30853.67089,nan,15718.55422
2026-01-16 19:03:46,nan,nan,16036.62651
2026-01-16 19:03:48,31601.01266,15771.42857,16186.98795
2026-01-16 19:03:51,31649.62025,16427.96353,16343.13253
2026-01-16 19:03:53,32135.6962,nan,16314.21687
2026-01-16 19:03:56,nan,16858.35866,nan
2026-01-16 19:03:59,nan,16942.24924,16904.09639
2026-01-16 19:04:01,32694.68354,17106.38298,17418.79518
2026-01-16 19:04:04,32561.01266,17040.72948,17239.51807
2026-01-16 19:04:07,nan,17285.10638,nan
2026-01-16 19:04:09,32804.05063,nan,nan
2026-01-16 19:04:12,32834.43038,nan,17517.10843
2026-01-16 19:04:14,nan,17146.50456,nan
2026-01-16 19:04:17,33338.73418,16920.36474,17488.19277
2026-01-16 19:04:20,33484.55696,16584.80243,17453.49398
2026-01-16 19:04:22,nan,17146.50456,17748.43373
2026-01-16 19:04:25,33277.97468,17113.67781,17881.44578
2026-01-16 19:04:28,nan,17066.2614,17869.87952
2026-01-16 19:04:30,33205.06329,nan,17846.74699
2026-01-16 19:04:33,33107.8481,nan,nan
2026-01-16 19:04:35,32743.29114,17259.57447,17765.78313
2026-01-16 19:04:38,32573.16456,16898.48024,17765.78313
2026-01-16 19:04:41,nan,nan,nan
2026-01-16 19:04:43,32579.24051,16894.83283,17719.51807
2026-01-16 19:04:46,32141.77215,16898.48024,nan
2026-01-16 19:04:49,32014.17722,nan,17187.46988
2026-01-16 19:04:51,31880.50633,16810.94225,17164.33735
2026-01-16 19:04:54,nan,16562.91793,17123.85542
2026-01-16 19:04:56,31285.06329,16424.31611,nan
2026-01-16 19:04:59,nan,nan,16956.14458
2026-01-16 19:05:02,31133.16456,16489.9696,16909.87952
2026-01-16 19:05:04,31078.48101,16402.43161,16898.31325
2026-01-16 19:05:07,31181.77215,16355.0152,nan
2026-01-16 19:05:09,nan,16190.88146,16828.91566
2026-01-16 19:05:12,nan,17077.20365,16788.43373
2026-01-16 19:05:15,29778.22785,17693.61702,nan
2026-01-16 19:05:17,30252.1519,17919.75684,17008.19277
2026-01-16 19:05:20,nan,17872.34043,17262.6506
2026-01-16 19:05:23,nan,18113.06991,18112.77108
2026-01-16 19:05:25,31831.89873,nan,19315.66265
2026-01-16 19:05:28,33265.82278,nan,nan
2026-01-16 19:05:30,35969.62025,21614.58967,23664.57831
2026-01-16 19:05:33,nan,22967.78116,24786.50602
2026-01-16 19:05:36,39256.70886,23624.31611,nan
2026-01-16 19:05:38,40313.92405,nan,25341.68675
2026-01-16 19:05:41,nan,24127.65957,nan
2026-01-16 19:05:44,nan,23894.22492,nan
2026-01-16 19:05:46,40617.72152,23992.70517,25272.28916
2026-01-16 19:05:49,41079.49367,24109.42249,25359.03614
2026-01-16 19:05:52,nan,24003.64742,nan
2026-01-16 19:05:54,41194.93671,nan,25486.26506
2026-01-16 19:05:57,41237.46835,nan,25544.09639
2026-01-16 19:05:59,41608.10127,nan,25659.75904
2026-01-16 19:06:02,nan,24831.61094,25653.9759
2026-01-16 19:06:05,41650.63291,24641.94529,nan
2026-01-16 19:06:07,41796.4557,24656.53495,25729.15663
2026-01-16 19:06:10,41419.74684,24558.05471,nan
2026-01-16 19:06:12,nan,24729.48328,25474.6988
2026-01-16 19:06:15,41140.25316,nan,nan
2026-01-16 19:06:18,41079.49367,24780.54711,25474.6988
2026-01-16 19:06:20,40866.83544,24638.29787,25393.73494
2026-01-16 19:06:23,40982.27848,24722.18845,25544.09639
2026-01-16 19:06:26,40830.37975,24554.40729,25191.3253
2026-01-16 19:06:28,40587.34177,24587.23404,24850.12048
2026-01-16 19:06:31,40010.12658,24532.5228,24566.74699
2026-01-16 19:06:33,39469.36709,24007.29483,24474.21687
2026-01-16 19:06:36,38752.40506,nan,nan
2026-01-16 19:06:39,37889.62025,23573.25228,23982.6506
2026-01-16 19:06:41,37361.01266,23204.86322,23520.0
2026-01-16 19:06:44,36619.74684,22734.3465,nan
2026-01-16 19:06:47,36267.34177,nan,nan
2026-01-16 19:06:49,35441.01266,21782.37082,nan
2026-01-16 19:06:52,34900.25316,21286.32219,21935.42169
2026-01-16 19:06:54,33988.86076,21096.65653,21628.91566
2026-01-16 19:06:57,32664.3038,nan,21091.08434
2026-01-16 19:07:00,31509.87342,20038.90578,nan
2026-01-16 19:07:02,30221.77215,19448.02432,20009.63855
2026-01-16 19:07:05,nan,18926.44377,19656.86747
2026-01-16 19:07:08,28751.39241,nan,19200.0
2026-01-16 19:07:10,nan,nan,18506.0241
2026-01-16 19:07:13,nan,nan,nan
2026-01-16 19:07:15,nan,nan,nan
2026-01-16 19:07:18,nan,nan,17170.12048
2026-01-16 19:07:21,25294.17722,16081.45897,16898.31325
2026-01-16 19:07:23,24820.25316,15457.75076,16499.27711
2026-01-16 19:07:26,24455.6962,nan,nan
2026-01-16 19:07:29,23763.03797,nan,15811.08434
2026-01-16 19:07:31,23210.12658,14596.96049,15620.24096
2026-01-16 19:07:34,22869.87342,14316.10942,15487.22892
2026-01-16 19:07:36,22444.55696,nan,15169.15663
2026-01-16 19:07:39,22268.35443,13663.22188,nan
2026-01-16 19:07:42,nan,13582.97872,nan
2026-01-16 19:07:44,22086.07595,nan,nan
2026-01-16 19:07:47,22043.5443,13200.0,14810.60241
2026-01-16 19:07:50,21849.11392,nan,14729.63855
2026-01-16 19:07:52,21557.46835,12937.38602,14613.9759
2026-01-16 19:07:55,21259.74684,12733.1307,14157.10843
2026-01-16 19:07:57,21162.53165,12638.29787,14070.36145
2026-01-16 19:08:00,nan,12711.2462,13983.61446
2026-01-16 19:08:03,20943.79747,nan,13850.60241
2026-01-16 19:08:05,nan,nan,13792.77108
2026-01-16 19:08:08,20646.07595,12426.74772,13746.50602
2026-01-16 19:08:11,20664.3038,nan,13694.45783
2026-01-16 19:08:13,20433.41772,12481.45897,13729.15663
2026-01-16 19:08:16,nan,12612.76596,13792.77108
2026-01-16 19:08:18,20482.02532,12455.92705,nan
2026-01-16 19:08:21,nan,12339.20973,13850.60241
2026-01-16 19:08:24,nan,12474.16413,nan
2026-01-16 19:08:26,19576.70886,nan,13694.45783
2026-01-16 19:08:29,19637.46835,12616.41337,nan
2026-01-16 19:08:32,19594.93671,12827.96353,nan
2026-01-16 19:08:34,19898.73418,12820.66869,13948.91566
2026-01-16 19:08:37,19935.18987,12973.86018,13995.18072
2026-01-16 19:08:39,nan,13159.87842,13995.18072
2026-01-16 19:08:42,nan,13510.0304,nan
2026-01-16 19:08:45,nan,13882.06687,14839.51807
2026-01-16 19:08:47,22359.49367,nan,15279.03614
2026-01-16 19:08:50,22584.3038,14604.25532,14960.96386
2026-01-16 19:08:53,22699.74684,nan,14833.73494
2026-01-16 19:08:55,23179.74684,nan,nan
2026-01-16 19:08:58,23331.64557,15235.25836,nan
2026-01-16 19:09:00,23137.21519,nan,14746.98795
2026-01-16 19:09:03,23003.5443,15063.82979,nan
2026-01-16 19:09:06,23295.18987,15417.62918,13954.6988
2026-01-16 19:09:08,23471.39241,15362.91793,13237.59036
2026-01-16 19:09:11,23331.64557,14972.64438,nan
2026-01-16 19:09:13,nan,14615.19757,11895.90361
2026-01-16 19:09:16,22651.13924,14494.83283,11525.78313
2026-01-16 19:09:19,23289.11392,14586.01824,11537.3494
2026-01-16 19:09:21,nan,nan,nan
2026-01-16 19:09:24,nan,15355.6231,nan
2026-01-16 19:09:27,25798.48101,nan,12086.74699
2026-01-16 19:09:29,26053.67089,16088.7538,12364.33735
2026-01-16 19:09:32,26223.79747,16515.50152,12526.26506
2026-01-16 19:09:34,26794.93671,nan,12809.63855
2026-01-16 19:09:37,27511.89873,16924.01216,13012.04819
2026-01-16 19:09:40,nan,nan,13272.28916
2026-01-16 19:09:42,nan,17518.54103,nan
2026-01-16 19:09:45,28538.73418,nan,13694.45783
2026-01-16 19:09:48,28872.91139,18550.75988,13989.39759
2026-01-16 19:09:50,29401.51899,nan,14070.36145
2026-01-16 19:09:53,nan,19145.28875,14457.83133
2026-01-16 19:09:55,30665.31646,nan,14677.59036
2026-01-16 19:09:58,nan,19648.63222,14741.20482
2026-01-16 19:10:01,32105.31646,19779.93921,14897.3494
2026-01-16 19:10:03,32518.48101,19790.88146,15099.75904
2026-01-16 19:10:06,32755.44304,nan,15221.20482
2026-01-16 19:10:09,nan,nan,15527.71084
2026-01-16 19:10:11,33691.13924,nan,nan
2026-01-16 19:10:14,nan,nan,15897.83133
2026-01-16 19:10:16,nan,20677.20365,15851.56627
2026-01-16 19:10:19,33879.49367,nan,15747.46988
2026-01-16 19:10:22,33770.12658,20305.16717,15805.3012
2026-01-16 19:10:24,33685.06329,nan,nan
2026-01-16 19:10:27,nan,20801.21581,16372.04819
2026-01-16 19:10:30,34019.24051,nan,16464.57831
2026-01-16 19:10:32,33818.73418,nan,16574.45783
2026-01-16 19:10:35,34025.31646,21315.50152,16580.24096
2026-01-16 19:10:37,34371.64557,21034.65046,16713.25301
2026-01-16 19:10:40,nan,nan,16724.81928
2026-01-16 19:10:43,34426.32911,nan,16782.6506
2026-01-16 19:10:45,nan,21111.2462,16724.81928
2026-01-16 19:10:48,33624.3038,20954.40729,nan
2026-01-16 19:10:51,nan,20761.09422,16314.21687
2026-01-16 19:10:53,33259.74684,20702.73556,nan
2026-01-16 19:10:56,nan,20779.33131,nan
2026-01-16 19:10:59,32579.24051,20888.7538,nan
2026-01-16 19:11:01,32372.65823,21176.8997,16852.04819
2026-01-16 19:11:04,32579.24051,21093.00912,16713.25301
2026-01-16 19:11:06,32518.48101,21060.18237,16609.15663
2026-01-16 19:11:09,32317.97468,21034.65046,16533.9759
2026-01-16 19:11:12,32324.05063,nan,16597.59036
2026-01-16 19:11:14,31947.34177,21012.76596,16481.92771
2026-01-16 19:11:17,31965.56962,nan,16314.21687
2026-01-16 19:11:20,31898.73418,nan,nan
2026-01-16 19:11:22,nan,20502.12766,16273.73494
2026-01-16 19:11:25,31522.02532,20203.03951,16256.38554
2026-01-16 19:11:27,nan,nan,16181.20482
2026-01-16 19:11:30,31418.73418,20454.71125,16198.55422
2026-01-16 19:11:33,nan,20305.16717,16267.95181
2026-01-16 19:11:35,nan,nan,nan
2026-01-16 19:11:38,31552.40506,20221.2766,16533.9759
2026-01-16 19:11:41,32038.48101,nan,17181.68675
2026-01-16 19:11:43,33393.41772,21282.67477,17997.10843
2026-01-16 19:11:46,nan,22008.51064,20096.38554
2026-01-16 19:11:48,nan,nan,nan
2026-01-16 19:11:51,40593.41772,25451.67173,24237.10843
2026-01-16 19:11:54,42853.67089,nan,24936.86747
2026-01-16 19:11:56,nan,26793.92097,nan
2026-01-16 19:11:59,43163.5443,nan,25231.80723
2026-01-16 19:12:02,43333.67089,nan,25613.49398
2026-01-16 19:12:04,43752.91139,nan,nan
2026-01-16 19:12:07,43357.97468,26578.7234,nan
2026-01-16 19:12:10,43163.5443,nan,nan
2026-01-16 19:12:12,43108.86076,26465.6535,nan
2026-01-16 19:12:15,43121.01266,26458.35866,25734.93976
2026-01-16 19:12:18,nan,nan,25665.54217
2026-01-16 19:12:21,43042.02532,nan,25266.50602
2026-01-16 19:12:24,42507.34177,26144.68085,25168.19277
2026-01-16 19:12:26,nan,26141.03343,25237.59036
2026-01-16 19:12:29,nan,nan,25243.37349
2026-01-16 19:12:32,42592.40506,nan,25457.3494
2026-01-16 19:12:34,42519.49367,nan,25509.39759
2026-01-16 19:12:37,nan,nan,nan
2026-01-16 19:12:40,nan,26057.14286,nan
2026-01-16 19:12:42,41984.81013,nan,nan
2026-01-16 19:12:45,41796.4557,25809.11854,25231.80723
